2014-09-07 15:06:16,0
2014-09-07 14:27:48,0.375
2014-09-07 14:07:10,0
2014-09-07 03:29:58,-1.25
2014-09-01 22:45:28,0.625
2014-08-25 21:13:27,0
2014-08-25 21:11:40,-0.5
2014-08-25 20:58:59,0
2014-08-25 20:26:16,0
2014-08-23 16:41:07,0.625
2014-08-23 07:11:39,-0.5
2014-08-23 00:24:44,-0.625
2014-08-19 17:06:01,0
2014-08-19 15:17:02,0
2014-08-15 20:26:33,0
2014-08-15 20:21:05,0
2014-08-15 20:16:40,-0.125
2014-08-12 14:15:58,-0.125
2014-08-05 16:53:11,0
2014-08-05 15:07:42,0.125
2014-08-05 15:04:39,-0.375
2014-08-05 00:22:03,0
2014-08-03 19:18:13,0
2014-08-03 19:11:50,0.25
2014-08-03 03:19:53,0
2014-08-03 02:37:52,1.125
2014-08-03 02:33:24,0.375
2014-08-03 01:16:39,-0.625
2014-07-26 17:23:03,0.625
2014-07-23 05:18:20,0
2014-07-23 04:05:37,0
2014-07-19 02:42:58,0
2014-07-14 16:20:38,0.75
2014-07-14 16:16:20,-0.5
2014-07-14 16:09:56,0
2014-07-10 17:26:14,-0.5
2014-07-10 16:56:53,0.625
2014-07-01 14:25:43,1.25
2014-06-19 19:22:25,0.875
2014-06-17 14:15:57,-0.5
2014-06-17 14:04:52,-0.25
2014-06-17 04:32:53,-0.5
2014-06-15 16:51:26,0
2014-06-12 22:57:03,0.75
2014-06-12 17:02:05,0
2014-06-11 08:25:25,0
2014-06-11 08:24:51,0
2014-06-11 01:31:46,0.25
2014-06-10 17:53:06,0
2014-06-08 22:51:54,-0.625
2014-06-04 15:35:20,0
2014-06-04 03:39:27,0.5
2014-05-31 15:11:37,0
2014-05-29 01:43:56,0
2014-05-29 00:21:40,-0.25
2014-05-25 17:12:37,0.5
2014-05-25 17:05:54,0
2014-05-24 00:42:36,0.875
2014-05-24 00:20:35,0.25
2014-05-24 00:20:23,1.375
2014-05-23 23:55:43,-0.25
2014-05-23 23:47:45,0
2014-05-23 23:40:23,0
2014-05-23 23:27:02,0.375
2014-05-23 01:01:03,0.25
2014-05-23 00:52:04,1.125
2014-05-23 00:45:53,-0.25
2014-05-23 00:40:56,1.375
2014-05-22 05:59:44,0.5
2014-05-18 21:09:31,0
2014-05-18 06:20:42,0.375
2014-05-14 10:12:30,0.5
